SpectrumIdentity,SpectrumID,Organization,SpectrumType,InstrumentUsed,InstrumentAccesories,SpectralResolution,NumberofAccumulations,MaterialForm,Color,InstrumentMode,OtherInformation,MaterialProducer,RID,ContactInfo,CASNumber,MaterialPurity,MaterialQuality,InstrumentAccessories,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,range,timestamp,SampleName,rsq
styrene acrylonitrile,263Primpke,Primpke et al. 2018,FTIR,,,,,foil,transparent,ATR,Natural /Synthetic Plastic/other styrene acrylonitrile SAN,Ergo.fol norflex GmbH,,,,,,,,,,,,,,,535,
polyethylene low density,264Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyethylene LDPE,Schaetti,,,,,,,,,,,,,,,536,
polyethylene low density,265Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyethylene LDPE,Schaetti,,,,,,,,,,,,,,,537,
polyester,266Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyester PES,Schaetti,,,,,,,,,,,,,,,538,
polyester,267Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyester PES,Schaetti,,,,,,,,,,,,,,,539,
polyethylene high density,268Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyethylene HDPE,Schaetti,,,,,,,,,,,,,,,540,
polyethylene high density,269Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyethylene HDPE,Schaetti,,,,,,,,,,,,,,,541,
polyethylene high density,270Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyethylene HDPE,Schaetti,,,,,,,,,,,,,,,542,
copolyamide,271Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyamide PA,Schaetti,,,,,,,,,,,,,,,543,
copolyamide,272Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyamide PA,Schaetti,,,,,,,,,,,,,,,544,
polyamide,273Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyamide PA,Schaetti,,,,,,,,,,,,,,,545,
polyurethane,274Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyurethane PUR,Schaetti,,,,,,,,,,,,,,,546,
polyurethane,275Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyurethane PUR,Schaetti,,,,,,,,,,,,,,,547,
polyurethane,276Primpke,Primpke et al. 2018,FTIR,,,,,powder,transparent,ATR,Natural /Synthetic Plastic/other polyurethane PUR,Schaetti,,,,,,,,,,,,,,,548,
windscreen wiper rubber,277Primpke,Primpke et al. 2018,FTIR,,,,,chunk,black,ATR,Natural /Synthetic Plastic/other rubber windscreen_wiper_rubber,Service Best International B.V.,,,,,,,,,,,,,,,549,
black broodcomb,278Primpke,Primpke et al. 2018,FTIR,,,,,chunk,black,ATR,Natural /Synthetic Plastic/other honeycomb black_broodcomb,"Institut für Bienenkunde, Celle",,,,,,,,,,,,,,,550,
scoured wool  not made rough,279Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other fur scoured wool_ not_made_rough,Faserinstitut Bremen,,,,,,,,,,,,,,,551,
silicone seal reactor,280Primpke,Primpke et al. 2018,FTIR,,,,,chunk,red,ATR,Natural /Synthetic Plastic/other silicone silicon_seal_reactor,a2tec GmbH,,,,,,,,,,,,,,,552,
fibre silk slubbing,281Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other animal fibre fibre_silk_slubbing,Faserinstitut Bremen,,,,,,,,,,,,,,,553,
resin dispersion,282Primpke,Primpke et al. 2018,FTIR,,,,,foil,red,ATR,Natural /Synthetic Plastic/other resin dispersion resin_dispersion,Hammerite,,,,,,,,,,,,,,,554,
styrene acrylonitrile,283Primpke,Primpke et al. 2018,FTIR,,,,,pellets,transparent,ATR,Natural /Synthetic Plastic/other styrene acrylonitrile styrene_acrylonitrile copolymer_25%,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,555,
styrene acrylonitrile,284Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other styrene acrylonitrile styrene_acrylonitrile copolymer_32%,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,556,
styrene allyl alcohol,285Primpke,Primpke et al. 2018,FTIR,,,,,chunks,white,ATR,Natural /Synthetic Plastic/other styrene allyl alcohol styrene_allyl alcohol copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,557,
styrene butadiene,286Primpke,Primpke et al. 2018,FTIR,,,,,crumbs,white,ATR,Natural /Synthetic Plastic/other styrene butadiene styrene_butadiene_ABA block copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,558,
styrene butyl methacrylate,287Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other styrene butyl methacrylate styrene_butyl methacrylate copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,559,
styrene ethylene butylene,288Primpke,Primpke et al. 2018,FTIR,,,,,crumbs,white,ATR,Natural /Synthetic Plastic/other styrene ethylene butylene styrene_ethylene_butylene_ABA block copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,560,
styrene isoprene,289Primpke,Primpke et al. 2018,FTIR,,,,,crumbs,white,ATR,Natural /Synthetic Plastic/other styrene isoprene styrene_isoprene_ABA block copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,561,
styrene maleic anhydride,290Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other styrene maleic anhydride styrene_maleic anhydride copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,562,
styrene maleic anhydride partial methyl ester,291Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other styrene maleic anhydride partial methyl ester styrene_maleic anhydride_partial methyl ester copolymer,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,563,
fibre thermoplastic elastomere,292Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other thermoplastic elastomere TPE,Faserinstitut Bremen,,,,,,,,,,,,,,,564,
fibre turf,293Primpke,Primpke et al. 2018,FTIR,,,,,fibre,brown,ATR,Natural /Synthetic Plastic/other plant fibre fibre_turf,Faserinstitut Bremen,,,,,,,,,,,,,,,565,
fibre tussah silk,294Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other animal fibre fibre_tussah_silk,Faserinstitut Bremen,,,,,,,,,,,,,,,566,
vinyl chloride vinyl acetate,295Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other vinyl chloride vinyl acetate vinyl_chloride_vinyl_acetate,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,567,
vinyl chloride vinyl acetate hydroxypropyl acrylate,296Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other vinyl chloride vinyl acetate hydroxypropyl acrylate vinyl_chloride_vinyl_acetate_hydroxypropyl_acrylate,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,568,
vinyl chloride vinyl acetate maleic acid,297Primpke,Primpke et al. 2018,FTIR,,,,,powder,rose,ATR,Natural /Synthetic Plastic/other vinyl chloride vinyl acetate maleic acid vinyl_chloride_vinyl_acetate_maleic_acid,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,569,
vinylidene chloride acrylonitrile,298Primpke,Primpke et al. 2018,FTIR,,,,,granular,white,ATR,Natural /Synthetic Plastic/other vinylidene chloride acrylonitrile vinylidene_chloride_acrylonitrile,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,570,
vinylidene chloride vinyl chloride,299Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other polyvinylchloride vinylidene_chloride_vinyl_chloride,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,571,
fibre viscose,300Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other viscose fibre_viscose,Faserinstitut Bremen,,,,,,,,,,,,,,,572,
fibre viscose dyed,301Primpke,Primpke et al. 2018,FTIR,,,,,fibre,red,ATR,Natural /Synthetic Plastic/other viscose fibre_viscose_dyed,Faserinstitut Bremen,,,,,,,,,,,,,,,573,
fur wild boar,302Primpke,Primpke et al. 2018,FTIR,,,,,fibre,brown,ATR,Natural /Synthetic Plastic/other fur fur_wild_boar,Faserinstitut bremen,,,,,,,,,,,,,,,574,
wool,303Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other fur wool,Faserinstitut Bremen,,,,,,,,,,,,,,,575,
wool slubbing fine,304Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other fur wool_slubbing_fine,Faserinstitut Bremen,,,,,,,,,,,,,,,576,
wool slubbing rough,305Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other fur wool_slubbing_rough,Faserinstitut Bremen,,,,,,,,,,,,,,,577,
wool sheep supersoft,306Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other fur wool_sheep_supersoft,Faserinstitut Bremen,,,,,,,,,,,,,,,578,
fur yak,307Primpke,Primpke et al. 2018,FTIR,,,,,fibre,brown,ATR,Natural /Synthetic Plastic/other fur fur_yak,Faserinstitut Bremen,,,,,,,,,,,,,,,579,
fur yak bleached,308Primpke,Primpke et al. 2018,FTIR,,,,,fibre,white,ATR,Natural /Synthetic Plastic/other fur fur_yak_bleached,Faserinstitut Bremen,,,,,,,,,,,,,,,580,
zein purified,309Primpke,Primpke et al. 2018,FTIR,,,,,powder,yellow,ATR,Natural /Synthetic Plastic/other zein Zein_purified,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,581,
cigarette filter,310Primpke,Primpke et al. 2018,FTIR,,,,,chunk,white,ATR,Natural /Synthetic Plastic/other cellulose acetate cigarette_filter,Gizeh,,,,,,,,,,,,,,,582,
polyethylene high density,311Primpke,Primpke et al. 2018,FTIR,,,,,pellet,"white, transparent",ATR,Natural /Synthetic Plastic/other polyethylene HDPE,Bayreuth University,,,,,,,,,,,,,,,583,
polyethylene low density,312Primpke,Primpke et al. 2018,FTIR,,,,,pellet,"white, transparent",ATR,Natural /Synthetic Plastic/other polyethylene LPDE,Bayreuth University,,,,,,,,,,,,,,,584,
polyamide 66,313Primpke,Primpke et al. 2018,FTIR,,,,,pellet,light yellow,ATR,Natural /Synthetic Plastic/other polyamide PA66,Bayreuth University,,,,,,,,,,,,,,,585,
polycarbonate,314Primpke,Primpke et al. 2018,FTIR,,,,,pellet,transparent,ATR,Natural /Synthetic Plastic/other polycarbonate PC,Bayreuth University,,,,,,,,,,,,,,,586,
polyethylene terephthalate,315Primpke,Primpke et al. 2018,FTIR,,,,,pellet,white,ATR,Natural /Synthetic Plastic/other polyethylene terephthalate PET,Bayreuth University,,,,,,,,,,,,,,,587,
polymethyl methacrylate,316Primpke,Primpke et al. 2018,FTIR,,,,,pellet,transparent,ATR,Natural /Synthetic Plastic/other polymethyl methacrylate PMMA,Bayreuth University,,,,,,,,,,,,,,,588,
polypropylene,317Primpke,Primpke et al. 2018,FTIR,,,,,pellet,"white, transparent",ATR,Natural /Synthetic Plastic/other polypropylene PP,Bayreuth University,,,,,,,,,,,,,,,589,
polystyrene,318Primpke,Primpke et al. 2018,FTIR,,,,,pellet,transparent,ATR,Natural /Synthetic Plastic/other polystyrene PS,Bayreuth University,,,,,,,,,,,,,,,590,
polyvinylchloride,319Primpke,Primpke et al. 2018,FTIR,,,,,powder,white,ATR,Natural /Synthetic Plastic/other polyvinylchloride PVC,Bayreuth University,,,,,,,,,,,,,,,591,
coal,320Primpke,Primpke et al. 2018,FTIR,,,,,chunk,black,ATR,Natural /Synthetic Plastic/other coal C,Edeka,,,,,,,,,,,,,,,592,
coal,321Primpke,Primpke et al. 2018,FTIR,,,,,chunk,black,ATR,Natural /Synthetic Plastic/other coal C,Edeka,,,,,,,,,,,,,,,593,
coal,322Primpke,Primpke et al. 2018,FTIR,,,,,granular,black,ATR,Natural /Synthetic Plastic/other coal C,MPI für Kohlenforschung,,,,,,,,,,,,,,,594,
coal,323Primpke,Primpke et al. 2018,FTIR,,,,,granular,black,ATR,Natural /Synthetic Plastic/other coal C,MPI für Kohlenforschung,,,,,,,,,,,,,,,595,
coal,324Primpke,Primpke et al. 2018,FTIR,,,,,granular,black,ATR,Natural /Synthetic Plastic/other coal C,MPI für Kohlenforschung,,,,,,,,,,,,,,,596,
coal,325Primpke,Primpke et al. 2018,FTIR,,,,,granular,black,ATR,Natural /Synthetic Plastic/other coal C,MPI für Kohlenforschung,,,,,,,,,,,,,,,597,
PVA with Kaolin clay,10,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,Particle,whitish,,Omnic Correlation: NA,,,,,,,,,,,,,,,,598,
Pthalate and propyl alcohol mix,11,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,clear,,Omnic Correlation: NA,,,,,,,,,,,,,,,,599,
polystyrene,12,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,black,,Omnic Correlation: 96,,,,,,,,,,,,,,,,600,
Polypropylene  with silicate mix,13,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,blue,,Omnic Correlation: NA,,,,,,,,,,,,,,,,601,
Polyethylene,14,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,"","",,Omnic Correlation: NA,,,,,,,,,,,,,,,,602,
Polyethereamide,15,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,grey,,Omnic Correlation: 92,,,,,,,,,,,,,,,,603,
Polyester,16,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,blue,,Omnic Correlation: 91,,,,,,,,,,,,,,,,604,
Polyester,17,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,green,,Omnic Correlation: 92,,,,,,,,,,,,,,,,605,
polycarbonate,18,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,blue,,Omnic Correlation: 93,,,,,,,,,,,,,,,,606,
Polyethylene,19,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,brown,,Omnic Correlation: 99,,,,,,,,,,,,,,,,607,
papercup_cellulosic,2,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,brown,,Omnic Correlation: 90,,,,,,,,,,,,,,,,608,
polyethylene,20,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,white,,Omnic Correlation: 99,,,,,,,,,,,,,,,,609,
polu butadiene acrylonitrile,21,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,black,,Omnic Correlation: 99,,,,,,,,,,,,,,,,610,
Plumbers tape sealing putty,22,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,white,,Omnic Correlation: 90,,,,,,,,,,,,,,,,611,
polyesterterpthalate,24,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,transparent,,Omnic Correlation: 92,,,,,,,,,,,,,,,,612,
poly(ethylene terepthalate),25,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,transparent,,Omnic Correlation: 96,,,,,,,,,,,,,,,,613,
PET,26,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,green,,Omnic Correlation: 95,,,,,,,,,,,,,,,,614,
polyesterterpthalate,27,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,green,,Omnic Correlation: 96,,,,,,,,,,,,,,,,615,
PE+silicate+bio,28,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,green,,Omnic Correlation: NA,,,,,,,,,,,,,,,,616,
PE with silicate inorganic,29,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,clear/transparent,,Omnic Correlation: NA,,,,,,,,,,,,,,,,617,
Polyethylene with acryloid and pthalocyanine (blue),30,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,blue color,,Omnic Correlation: NA,,,,,,,,,,,,,,,,618,
PDMS,31,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,transparent,,Omnic Correlation: 88,,,,,,,,,,,,,,,,619,
PDMS,32,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,clear/transparent,,Omnic Correlation: 87,,,,,,,,,,,,,,,,620,
nitrocellulose,33,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,white,,Omnic Correlation: 95,,,,,,,,,,,,,,,,621,
Nitrocellulose,34,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,Particle,white,,Omnic Correlation: 98,,,,,,,,,,,,,,,,622,
leaf-plant-,35,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,brown,,Omnic Correlation: 90,,,,,,,,,,,,,,,,623,
cellulose,36,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,grey,,Omnic Correlation: 90,,,,,,,,,,,,,,,,624,
cellulose,37,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,grayish,,Omnic Correlation: 92,,,,,,,,,,,,,,,,625,
Cardboard/cellulose,38,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,brown,,Omnic Correlation: 89,,,,,,,,,,,,,,,,626,
Teflon/PTFE,4,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,white,,Omnic Correlation: 98,,,,,,,,,,,,,,,,627,
Acrylic,40,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,Fiber,red,,Omnic Correlation: 86,,,,,,,,,,,,,,,,628,
Polyethylene,41,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,clear,,Omnic Correlation: 99,,,,,,,,,,,,,,,,629,
Cellulose,42,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,black,,Omnic Correlation: 87,,,,,,,,,,,,,,,,630,
Acrylic,43,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,fiber,black,,Omnic Correlation: 88,,,,,,,,,,,,,,,,631,
Polyether urethane with additives,47,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,grey,,Omnic Correlation: NA,,,,,,,,,,,,,,,,632,
PMMA,48,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,white,,Omnic Correlation: 97,,,,,,,,,,,,,,,,633,
Teflon/PTFE,5,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,clear/transparent,,Omnic Correlation: 98,,,,,,,,,,,,,,,,634,
Styrofoam,6,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,white,,Omnic Correlation: 92,,,,,,,,,,,,,,,,635,
silicone/PDMS,7,"Suja Sukumaran, Thermo Fisher Scientific",FTIR,,,,,particle,red,,Omnic Correlation: 90,,,,,,,,,,,,,,,,636,
