SpectrumIdentity,SpectrumID,Organization,SpectrumType,InstrumentUsed,InstrumentAccesories,SpectralResolution,NumberofAccumulations,MaterialForm,Color,InstrumentMode,OtherInformation,MaterialProducer,RID,ContactInfo,CASNumber,MaterialPurity,MaterialQuality,InstrumentAccessories,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,range,timestamp,SampleName,rsq
D14 Mg O11 S,1000174,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000174.rod,,,,,,,,,,,,,,,,793,
Ba Ca2 O9 Si3,1000175,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000175.rod,,,,,,,,,,,,,,,,794,
Cl H20 Hg4 N2 O S,1000176,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000176.rod,,,,,,,,,,,,,,,,795,
As2 H8 Mn7 O16,1000177,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000177.rod,,,,,,,,,,,,,,,,796,
Ca O4 W,1000178,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000178.rod,,,,,,,,,,,,,,,,797,
Al0.04 Ca9 F0.84 H0.16 Mg0.96 O27.16 P6.97,1000179,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000179.rod,,,,,,,,,,,,,,,,798,
As0.04 Ca0.88 F0.73 H0.24 Na0.88 Nb0.14 O6 Pb0.02 Si0.12 Ta1.7,1000181,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000181.rod,,,,,,,,,,,,,,,,799,
Cl2 Cu H6 N2,1000182,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000182.rod,,,,,,,,,,,,,,,,800,
As0.04 Ca0.88 F0.73 H0.24 Na0.88 Nb0.14 O6 Pb0.02 Si0.12 Ta1.7,1000183,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000183.rod,,,,,,,,,,,,,,,,801,
As2 O4 Zn,1000184,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000184.rod,,,,,,,,,,,,,,,,802,
Ca O4 S,1000185,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000185.rod,,,,,,,,,,,,,,,,803,
Al2 Ca0.12 Fe2.58 Mg0.27 O12 Si3,1000186,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000186.rod,,,,,,,,,,,,,,,,804,
Al2 Fe3 O12 Si3,1000187,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000187.rod,,,,,,,,,,,,,,,,805,
Al1.9 H4 Na1.95 O14 Si4.1,1000188,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000188.rod,,,,,,,,,,,,,,,,806,
Ca Cu0.68 H4 K O9 S2,1000189,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000189.rod,,,,,,,,,,,,,,,,807,
F Fe2 O4 P,1000190,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000190.rod,,,,,,,,,,,,,,,,808,
C2 Cl K Na22 O42 S9,1000191,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000191.rod,,,,,,,,,,,,,,,,809,
Ca3 Fe2 O12 Si3,1000192,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000192.rod,,,,,,,,,,,,,,,,810,
Al0.122 Ca1.802 Fe0.575 H1.94 K0.014 Mg4.479 Mn0.016 Na0.124 O24 Si7.94 Ti0.002,1000193,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000193.rod,,,,,,,,,,,,,,,,811,
Ca3 Fe2 O12 Si3,1000194,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000194.rod,,,,,,,,,,,,,,,,812,
Fe H O2,1000195,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000195.rod,,,,,,,,,,,,,,,,813,
C2 Ba Ca O6,1000196,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000196.rod,,,,,,,,,,,,,,,,814,
C13 Ba6 Ca6 Mg O39,1000197,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000197.rod,,,,,,,,,,,,,,,,815,
Al2 O5 Si,1000198,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000198.rod,,,,,,,,,,,,,,,,816,
As3 Cd Cu1.5 H0.02 O14 Zn2,1000199,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000199.rod,,,,,,,,,,,,,,,,817,
Al2 O5 Si,1000200,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000200.rod,,,,,,,,,,,,,,,,818,
Fe2 H4 Mn O18 P2,1000201,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000201.rod,,,,,,,,,,,,,,,,819,
Al1.9 H4 Na1.95 O14 Si4.1,1000202,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000202.rod,,,,,,,,,,,,,,,,820,
Al0.122 Ca1.802 Fe0.575 H1.94 K0.014 Mg4.479 Mn0.016 Na0.124 O24 Si7.94 Ti0.002,1000203,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000203.rod,,,,,,,,,,,,,,,,821,
Al0.122 Ca1.802 Fe0.575 H1.94 K0.014 Mg4.479 Mn0.016 Na0.124 O24 Si7.94 Ti0.002,1000204,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000204.rod,,,,,,,,,,,,,,,,822,
C2 H2 O12 Pb4 S,1000205,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000205.rod,,,,,,,,,,,,,,,,823,
Al2 Fe3 O12 Si3,1000206,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000206.rod,,,,,,,,,,,,,,,,824,
Cu H6 O6 Sn,1000207,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000207.rod,,,,,,,,,,,,,,,,825,
Al3 Ba0.882 H7 O14 P2,1000208,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000208.rod,,,,,,,,,,,,,,,,826,
C2 H,1000209,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000209.rod,,,,,,,,,,,,,,,,827,
Al2 O5 Si,1000210,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000210.rod,,,,,,,,,,,,,,,,828,
B2 Ba Na4 O30 Si10 Ti2,1000211,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000211.rod,,,,,,,,,,,,,,,,829,
Na4 O22 Si8 Ti2,1000212,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000212.rod,,,,,,,,,,,,,,,,830,
Ca Fe2 H18 Mg2 Mn O26 P4,1000213,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000213.rod,,,,,,,,,,,,,,,,831,
C2 H2.64 Ba0.01 Ca0.02 Ce0.98 F0.14 O7.74 Sr0.98,1000214,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000214.rod,,,,,,,,,,,,,,,,832,
Al2.66 Be2 F2 K0.46 Na6.2 O39 Si15.34,1000215,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000215.rod,,,,,,,,,,,,,,,,833,
Al2 H8 Mn9 O32 Si8,1000216,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000216.rod,,,,,,,,,,,,,,,,834,
O7 Pb2 Sb2,1000217,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000217.rod,,,,,,,,,,,,,,,,835,
Al2 H34 O29 S3,1000218,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000218.rod,,,,,,,,,,,,,,,,836,
H2 O10 S Sb4,1000219,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000219.rod,,,,,,,,,,,,,,,,837,
Al2 Fe0.02 H44 Mg0.28 Mn0.64 O38 S4 Zn0.06,1000220,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000220.rod,,,,,,,,,,,,,,,,838,
C Ca2 F2 O3,1000222,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000222.rod,,,,,,,,,,,,,,,,839,
H6 Mo2 O12 U,1000223,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000223.rod,,,,,,,,,,,,,,,,840,
As4 Fe4.8 H10 O26 Pb4 Zn2.2,1000224,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000224.rod,,,,,,,,,,,,,,,,841,
C0.118 H3.224 Cr0.23 Mg0.77 O2.966,1000225,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000225.rod,,,,,,,,,,,,,,,,842,
As0.476 Cu0.356 Fe9 H19 Na O38 P5.524,1000226,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000226.rod,,,,,,,,,,,,,,,,843,
Ca3 Fe2 O12 Si3,1000227,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000227.rod,,,,,,,,,,,,,,,,844,
Ca3 Fe2 O12 Si3,1000228,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000228.rod,,,,,,,,,,,,,,,,845,
B12 H19 K Mg2 O30,1000229,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000229.rod,,,,,,,,,,,,,,,,846,
Be Ca F0.48 H0.52 O4.52 P,1000230,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000230.rod,,,,,,,,,,,,,,,,847,
Ca3 Fe2 O12 Si3,1000231,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000231.rod,,,,,,,,,,,,,,,,848,
As2 Ba Fe2.52 O14 Sb0.48,1000232,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000232.rod,,,,,,,,,,,,,,,,849,
Al12 Ca5.515 Cl3 K2.505 Na7.5 O60 S3 Si12,1000233,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000233.rod,,,,,,,,,,,,,,,,850,
Ca3 Fe2 O12 Si3,1000234,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000234.rod,,,,,,,,,,,,,,,,851,
Al3 H6 K O14 S2,1000235,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000235.rod,,,,,,,,,,,,,,,,852,
Ba H8 O9 Si2,1000236,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000236.rod,,,,,,,,,,,,,,,,853,
Ca3 Fe2 O12 Si3,1000237,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000237.rod,,,,,,,,,,,,,,,,854,
Al2 Fe3 O12 Si3,1000238,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000238.rod,,,,,,,,,,,,,,,,855,
Ca H6 O16 S2 Sb4,1000239,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000239.rod,,,,,,,,,,,,,,,,856,
H2 O7 Pb Si U,1000240,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000240.rod,,,,,,,,,,,,,,,,857,
As6 O18 Pb3 Te Zn3,1000241,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000241.rod,,,,,,,,,,,,,,,,858,
Cr Hg3 O4 S2,1000242,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000242.rod,,,,,,,,,,,,,,,,859,
Fe0.528 H15 Mg4.472 Na2 O23 P4,1000244,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000244.rod,,,,,,,,,,,,,,,,860,
Na O3 Sb,1000245,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000245.rod,,,,,,,,,,,,,,,,861,
B3 H4 Na O7,1000246,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000246.rod,,,,,,,,,,,,,,,,862,
B5 H5 Na2 O12,1000247,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000247.rod,,,,,,,,,,,,,,,,863,
Al4 H16 Ni0.72 O20 V1.88 Zn0.28,1000250,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000250.rod,,,,,,,,,,,,,,,,864,
C H5 Cl Mg2 O6,1000251,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000251.rod,,,,,,,,,,,,,,,,865,
Be4 Ca2 Fe0.52 H16 Li0.17 Mg0.05 Mn4.14 O34 P6,1000252,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000252.rod,,,,,,,,,,,,,,,,866,
K2 Mg2 O12 S3,1000256,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000256.rod,,,,,,,,,,,,,,,,867,
Bi12 Cr4 H6 O33,1000257,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000257.rod,,,,,,,,,,,,,,,,868,
C0.31 H18 Al12 Ca2.23 Cl0.17 K2.16 Na11.61 O61.79 S2.7 Si12,1000258,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000258.rod,,,,,,,,,,,,,,,,869,
As3 Fe4 O21,1000259,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000259.rod,,,,,,,,,,,,,,,,870,
H10.3 K2.98 Na1.22 Nb2.2 O31.15 Si8 Ti1.8,1000260,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000260.rod,,,,,,,,,,,,,,,,871,
Al B3 Ca O7,1000262,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000262.rod,,,,,,,,,,,,,,,,872,
Cu Se,1000263,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000263.rod,,,,,,,,,,,,,,,,873,
Ca3 Fe2 O12 Si3,1000265,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000265.rod,,,,,,,,,,,,,,,,874,
As3 Ca4 H9 O16,1000266,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000266.rod,,,,,,,,,,,,,,,,875,
Fe S2,1000267,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000267.rod,,,,,,,,,,,,,,,,876,
C2 H3 Ca O8 Y,1000268,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000268.rod,,,,,,,,,,,,,,,,877,
Al2 H34 O29 S3,1000269,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000269.rod,,,,,,,,,,,,,,,,878,
Ca0.83 Cu0.01 Fe0.08 H14 K Mg0.04 Na Nb0.08 O32 Si10 Ti0.06 Zn0.02 Zr1.86,1000270,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000270.rod,,,,,,,,,,,,,,,,879,
As22.36 Ca11.84 Fe5.94 Mn3.4 O81.36 Ti6,1000271,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000271.rod,,,,,,,,,,,,,,,,880,
Ca Fe H9 Mg O13 P2,1000272,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000272.rod,,,,,,,,,,,,,,,,881,
Fe K Na O10 Si4,1000273,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000273.rod,,,,,,,,,,,,,,,,882,
As Bi2 H O6,1000274,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000274.rod,,,,,,,,,,,,,,,,883,
C Ca0.997 O3 Sr0.003,1000275,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000275.rod,,,,,,,,,,,,,,,,884,
Ag Fe2 S3,1000278,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000278.rod,,,,,,,,,,,,,,,,885,
Ca2 H11.912 Mn7 O34.956 Si10,1000279,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000279.rod,,,,,,,,,,,,,,,,886,
C2 Ba Ca O6,1000280,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000280.rod,,,,,,,,,,,,,,,,887,
Cl4 H22 K4 Mg4 O27 S4,1000282,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000282.rod,,,,,,,,,,,,,,,,888,
Al F3 H2 O2 Pb,1000283,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000283.rod,,,,,,,,,,,,,,,,889,
As6.3 Cu0.843 Fe H6 Mg0.1 Mn12.9 O33 Si1.7,1000284,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000284.rod,,,,,,,,,,,,,,,,890,
Al2 Fe3 O12 Si3,1000285,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000285.rod,,,,,,,,,,,,,,,,891,
Ca3 Fe2 O12 Si3,1000286,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000286.rod,,,,,,,,,,,,,,,,892,
Ca3 Fe2 O12 Si3,1000288,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000288.rod,,,,,,,,,,,,,,,,893,
Al2 Mg3 O12 Si3,1000289,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000289.rod,,,,,,,,,,,,,,,,894,
Li Nb3 O8,1000290,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000290.rod,,,,,,,,,,,,,,,,895,
Fe S2,1000291,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000291.rod,,,,,,,,,,,,,,,,896,
Bi2 Cu H O7 V,1000292,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000292.rod,,,,,,,,,,,,,,,,897,
As2 Fe0.65 H2.65 O9 Pb2 Zn0.35,1000293,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000293.rod,,,,,,,,,,,,,,,,898,
As2 Ca2 H4 Mg0.14 O10 Zn0.86,1000294,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000294.rod,,,,,,,,,,,,,,,,899,
Al0.04 Ca9 F0.84 H0.16 Mg0.96 O27.16 P6.97,1000295,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000295.rod,,,,,,,,,,,,,,,,900,
As2 S3,1000296,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000296.rod,,,,,,,,,,,,,,,,901,
Be4 H2 O9 Si2,1000297,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000297.rod,,,,,,,,,,,,,,,,902,
As0.404 O14 P1.594 Pb3 Te Zn3,1000298,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000298.rod,,,,,,,,,,,,,,,,903,
Cu3 H2 Mo2 O10,1000299,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000299.rod,,,,,,,,,,,,,,,,904,
Al1.356 Be3 Fe0.384 H10.944 Mg0.258 Na0.425 O18.912 Si6,1000300,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000300.rod,,,,,,,,,,,,,,,,905,
Cu H4 O5 Se,1000302,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000302.rod,,,,,,,,,,,,,,,,906,
Al2.09 Ca2 Fe0.91 H O13 Si3,1000304,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000304.rod,,,,,,,,,,,,,,,,907,
Al7.7 Ca2.7 H12.68 O45.862 P4 Si3 Sr0.3,1000305,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000305.rod,,,,,,,,,,,,,,,,908,
As1.8 Cu5 H4 O12 P0.2,1000306,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000306.rod,,,,,,,,,,,,,,,,909,
Al4 Ba0.08 Fe2.26 H4 Mg0.74 O26 P3.92 Sr1.92 V0.08,1000307,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000307.rod,,,,,,,,,,,,,,,,910,
Cl Cr2 F H2 O10 Pb4,1000308,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000308.rod,,,,,,,,,,,,,,,,911,
Fe H3 O7 S,1000309,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000309.rod,,,,,,,,,,,,,,,,912,
H15.68 K3.4 Mn0.2 Na2 Nb0.8 O32.4 Si8 Ti3.2,1000310,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000310.rod,,,,,,,,,,,,,,,,913,
Al0.761 Fe3.239 H36 O42 S6,1000312,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000312.rod,,,,,,,,,,,,,,,,914,
Fe H2 K O9 S2,1000313,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000313.rod,,,,,,,,,,,,,,,,915,
C2.64 H40.56 Al0.75 Ca18 Ce0.18 F0.39 Fe3.6 K1.17 Mn5.72 Na47.84 Nb0.87 O254.37 Si75.57 Sr2.43 Ti0.57 Zr9.24,1000314,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000314.rod,,,,,,,,,,,,,,,,916,
C2 Mg Na2 O6,1000315,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000315.rod,,,,,,,,,,,,,,,,917,
Ca3 Fe2 O12 Si3,1000316,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000316.rod,,,,,,,,,,,,,,,,918,
Al3 Be2 F2 K0.983 Na6.017 O39 Si15,1000317,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000317.rod,,,,,,,,,,,,,,,,919,
Al0.122 Ca1.802 Fe0.575 H1.94 K0.014 Mg4.479 Mn0.016 Na0.124 O24 Si7.94 Ti0.002,1000318,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000318.rod,,,,,,,,,,,,,,,,920,
As Ca Cu0.96 H Mg0.04 O5,1000319,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000319.rod,,,,,,,,,,,,,,,,921,
Bi H3 Mo2.102 O9,1000320,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000320.rod,,,,,,,,,,,,,,,,922,
Al8.435 Fe0.83 H O15 Sn Zn0.36,1000322,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000322.rod,,,,,,,,,,,,,,,,923,
As3 Ca4 H9 O16,1000323,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000323.rod,,,,,,,,,,,,,,,,924,
Al0.04 Ca9 F0.84 H0.16 Mg0.96 O27.16 P6.97,1000324,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000324.rod,,,,,,,,,,,,,,,,925,
Al0.03 Ba0.88 Ca0.13 Fe0.35 K0.61 Mg0.05 Mn0.28 Na2.09 Nb0.01 O18 Si4 Sr0.33 Ti2.91,1000325,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000325.rod,,,,,,,,,,,,,,,,926,
As2 H8 Mn7 O16,1000326,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000326.rod,,,,,,,,,,,,,,,,927,
Cl6 K3 Mn Na,1000328,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000328.rod,,,,,,,,,,,,,,,,928,
H8 Mg O12 P2 Zr,1000329,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000329.rod,,,,,,,,,,,,,,,,929,
Ca Fe O6 Si2,1000330,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000330.rod,,,,,,,,,,,,,,,,930,
Al2 Fe3 O12 Si3,1000331,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000331.rod,,,,,,,,,,,,,,,,931,
Al2 Fe3 O12 Si3,1000332,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000332.rod,,,,,,,,,,,,,,,,932,
Cl2 Cu H6 N2,1000333,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000333.rod,,,,,,,,,,,,,,,,933,
Be1.694 Ca1.9 Fe2.449 H2 K0.072 Mg2.551 Na0.1 O24 Pb0.928 Si6.306,1000334,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000334.rod,,,,,,,,,,,,,,,,934,
Ca Fe O6 Si2,1000335,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000335.rod,,,,,,,,,,,,,,,,935,
Ba2.5 Ca F4 Fe6.1 H8 K1.2 Mn9.4 Na3 Nb0.32 O72 Si16 Ti7.68 Zr0.3,1000336,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000336.rod,,,,,,,,,,,,,,,,936,
Al1.84 Ca0.93 Fe0.16 H18 Mg0.04 Mn2.96 O26 P4 Zn0.07,1000337,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000337.rod,,,,,,,,,,,,,,,,937,
H10 Mn3 O14 P2,1000338,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000338.rod,,,,,,,,,,,,,,,,938,
Bi Fe H O7 P Pb,1000339,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000339.rod,,,,,,,,,,,,,,,,939,
Bi O4 V,1000340,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000340.rod,,,,,,,,,,,,,,,,940,
B2 Ca Mg O5,1000341,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000341.rod,,,,,,,,,,,,,,,,941,
Ag9 Cl62 Cu24 H48 K O48 Pb26,1000342,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000342.rod,,,,,,,,,,,,,,,,942,
O5 Pb2 Te,1000343,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000343.rod,,,,,,,,,,,,,,,,943,
Mg3 O8 P2,1000344,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000344.rod,,,,,,,,,,,,,,,,944,
O4 Pb W,1000345,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000345.rod,,,,,,,,,,,,,,,,945,
Ba9.5 Ca3.5 Cl4 H12 O36 Si8 Ti,1000346,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000346.rod,,,,,,,,,,,,,,,,946,
H4 Mn2 O6 Si,1000347,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000347.rod,,,,,,,,,,,,,,,,947,
As H O5 Pb Zn,1000348,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000348.rod,,,,,,,,,,,,,,,,948,
Al4.251 Ca0.084 Fe0.06 K0.336 Mg1.94 O18 Si4.749,1000349,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000349.rod,,,,,,,,,,,,,,,,949,
Hg O,1000350,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000350.rod,,,,,,,,,,,,,,,,950,
C Si,1000351,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000351.rod,,,,,,,,,,,,,,,,951,
